GalaxyID,disc,spiral,elliptical,round,other
385744.0,1.0,0.0,0.0,0.0,0.0
385788.0,0.0,0.0,0.0,0.0,1.0
385796.0,0.0,0.0,0.0,0.0,1.0
385798.0,0.0,0.0,0.0,0.0,1.0
385807.0,0.0,0.0,0.0,0.0,1.0
385809.0,0.0,0.0,0.0,1.0,0.0
385816.0,1.0,0.0,0.0,0.0,0.0
385834.0,0.0,0.0,0.0,0.0,1.0
385875.0,0.0,0.0,0.0,0.0,1.0
385888.0,0.0,0.0,0.0,0.0,1.0
385894.0,0.0,0.0,0.0,1.0,0.0
385898.0,0.0,0.0,0.0,0.0,1.0
385899.0,0.0,0.0,0.0,0.0,1.0
385910.0,1.0,0.0,0.0,0.0,0.0
385938.0,0.0,0.0,0.0,0.0,1.0
385944.0,0.0,0.0,0.0,0.0,1.0
385951.0,1.0,0.0,0.0,0.0,0.0
385963.0,0.0,0.0,0.0,1.0,0.0
385971.0,0.0,0.0,0.0,0.0,1.0
385988.0,0.0,0.0,0.0,0.0,1.0
385998.0,0.0,0.0,0.0,1.0,0.0
386002.0,1.0,0.0,0.0,0.0,0.0
386006.0,0.0,0.0,0.0,0.0,1.0
386018.0,1.0,0.0,0.0,0.0,0.0
386026.0,0.0,0.0,0.0,0.0,1.0
386042.0,0.0,0.0,0.0,0.0,1.0
386080.0,0.0,0.0,0.0,0.0,1.0
386120.0,0.0,0.0,0.0,0.0,1.0
386138.0,0.0,0.0,0.0,1.0,0.0
386145.0,0.0,0.0,0.0,1.0,0.0
386148.0,0.0,0.0,0.0,0.0,1.0
386164.0,0.0,0.0,0.0,1.0,0.0
386165.0,1.0,0.0,0.0,0.0,0.0
386175.0,0.0,0.0,0.0,0.0,1.0
386179.0,1.0,0.0,0.0,0.0,0.0
386200.0,0.0,0.0,0.0,0.0,1.0
386241.0,1.0,0.0,0.0,0.0,0.0
386257.0,0.0,0.0,0.0,1.0,0.0
386265.0,1.0,0.0,0.0,0.0,0.0
386279.0,0.0,0.0,0.0,1.0,0.0
386283.0,0.0,0.0,0.0,0.0,1.0
386288.0,1.0,0.0,0.0,0.0,0.0
386321.0,0.0,0.0,0.0,1.0,0.0
386359.0,0.0,0.0,0.0,0.0,1.0
386387.0,0.0,0.0,0.0,0.0,1.0
386404.0,1.0,0.0,0.0,0.0,0.0
386411.0,0.0,0.0,0.0,0.0,1.0
386427.0,0.0,0.0,0.0,0.0,1.0
386446.0,0.0,0.0,0.0,1.0,0.0
386457.0,0.0,0.0,0.0,0.0,1.0
386467.0,0.0,0.0,0.0,0.0,1.0
386493.0,0.0,0.0,0.0,0.0,1.0
386495.0,0.0,0.0,0.0,0.0,1.0
386499.0,0.0,0.0,0.0,0.0,1.0
386501.0,0.0,0.0,0.0,0.0,1.0
386507.0,0.0,0.0,0.0,0.0,1.0
386513.0,0.0,0.0,0.0,0.0,1.0
386522.0,0.0,0.0,0.0,0.0,1.0
386569.0,0.0,0.0,0.0,0.0,1.0
386597.0,1.0,0.0,0.0,0.0,0.0
386609.0,0.0,0.0,0.0,1.0,0.0
386618.0,0.0,0.0,0.0,0.0,1.0
386676.0,0.0,0.0,0.0,0.0,1.0
386677.0,0.0,0.0,0.0,0.0,1.0
386684.0,1.0,0.0,0.0,0.0,0.0
386687.0,0.0,0.0,0.0,0.0,1.0
386712.0,0.0,0.0,0.0,0.0,1.0
386716.0,0.0,0.0,0.0,0.0,1.0
386726.0,0.0,0.0,0.0,0.0,1.0
386764.0,0.0,0.0,0.0,0.0,1.0
386770.0,0.0,0.0,0.0,1.0,0.0
386783.0,1.0,0.0,0.0,0.0,0.0
386789.0,0.0,0.0,0.0,0.0,1.0
386808.0,0.0,0.0,0.0,0.0,1.0
386811.0,1.0,0.0,0.0,0.0,0.0
386824.0,0.0,0.0,0.0,0.0,1.0
386845.0,0.0,0.0,0.0,0.0,1.0
386854.0,1.0,0.0,0.0,0.0,0.0
386857.0,0.0,0.0,0.0,0.0,1.0
386865.0,0.0,0.0,0.0,0.0,1.0
386868.0,0.0,0.0,0.0,0.0,1.0
386884.0,1.0,0.0,0.0,0.0,0.0
386900.0,0.0,0.0,0.0,0.0,1.0
386902.0,0.0,0.0,0.0,0.0,1.0
386911.0,1.0,0.0,0.0,0.0,0.0
386938.0,0.0,0.0,0.0,0.0,1.0
386942.0,0.0,0.0,0.0,0.0,1.0
386958.0,0.0,0.0,0.0,1.0,0.0
386970.0,0.0,0.0,0.0,0.0,1.0
386983.0,0.0,0.0,0.0,0.0,1.0
387013.0,0.0,0.0,0.0,1.0,0.0
387017.0,0.0,0.0,0.0,0.0,1.0
387019.0,0.0,0.0,0.0,0.0,1.0
387047.0,0.0,0.0,0.0,0.0,1.0
387059.0,0.0,0.0,0.0,0.0,1.0
387134.0,0.0,0.0,0.0,1.0,0.0
387164.0,0.0,0.0,0.0,0.0,1.0
387234.0,0.0,0.0,0.0,0.0,1.0
387262.0,0.0,0.0,0.0,0.0,1.0
387275.0,0.0,0.0,0.0,0.0,1.0
387286.0,0.0,0.0,0.0,1.0,0.0
387301.0,0.0,0.0,0.0,0.0,1.0
387302.0,0.0,0.0,0.0,0.0,1.0
387304.0,0.0,0.0,0.0,1.0,0.0
387316.0,0.0,0.0,0.0,0.0,1.0
387330.0,1.0,0.0,0.0,0.0,0.0
387356.0,0.0,0.0,0.0,0.0,1.0
387381.0,0.0,0.0,0.0,0.0,1.0
387395.0,0.0,0.0,0.0,0.0,1.0
387432.0,1.0,0.0,0.0,0.0,0.0
387451.0,0.0,0.0,0.0,0.0,1.0
387457.0,0.0,0.0,0.0,0.0,1.0
387470.0,0.0,0.0,0.0,0.0,1.0
387509.0,0.0,0.0,0.0,0.0,1.0
387523.0,1.0,0.0,0.0,0.0,0.0
387530.0,0.0,0.0,0.0,0.0,1.0
387537.0,0.0,0.0,0.0,1.0,0.0
387539.0,0.0,0.0,0.0,0.0,1.0
387549.0,0.0,0.0,0.0,0.0,1.0
387559.0,0.0,0.0,0.0,0.0,1.0
387579.0,0.0,0.0,0.0,0.0,1.0
387593.0,0.0,0.0,0.0,0.0,1.0
387603.0,0.0,0.0,0.0,1.0,0.0
387608.0,0.0,0.0,0.0,0.0,1.0
387646.0,0.0,0.0,0.0,0.0,1.0
387680.0,0.0,0.0,0.0,0.0,1.0
387693.0,0.0,0.0,0.0,0.0,1.0
387705.0,1.0,0.0,0.0,0.0,0.0
387722.0,0.0,0.0,0.0,0.0,1.0
387735.0,0.0,0.0,0.0,1.0,0.0
387765.0,0.0,0.0,0.0,0.0,1.0
387795.0,0.0,0.0,0.0,1.0,0.0
387812.0,0.0,0.0,0.0,1.0,0.0
387827.0,0.0,0.0,0.0,1.0,0.0
387833.0,0.0,0.0,0.0,0.0,1.0
387846.0,1.0,0.0,0.0,0.0,0.0
387850.0,0.0,0.0,0.0,0.0,1.0
387852.0,0.0,0.0,0.0,0.0,1.0
387870.0,0.0,0.0,0.0,0.0,1.0
387873.0,0.0,0.0,0.0,0.0,1.0
387875.0,0.0,0.0,0.0,1.0,0.0
387905.0,1.0,0.0,0.0,0.0,0.0
387925.0,0.0,0.0,0.0,0.0,1.0
387942.0,1.0,0.0,0.0,0.0,0.0
387948.0,0.0,0.0,0.0,0.0,1.0
387953.0,0.0,0.0,0.0,0.0,1.0
387960.0,0.0,0.0,0.0,0.0,1.0
387963.0,0.0,0.0,0.0,0.0,1.0
387968.0,1.0,0.0,0.0,0.0,0.0
387971.0,0.0,0.0,0.0,1.0,0.0
387995.0,1.0,0.0,0.0,0.0,0.0
388033.0,0.0,0.0,0.0,1.0,0.0
388062.0,0.0,0.0,0.0,1.0,0.0
388073.0,0.0,0.0,0.0,0.0,1.0
388081.0,0.0,0.0,0.0,0.0,1.0
388082.0,0.0,0.0,0.0,1.0,0.0
388094.0,0.0,0.0,0.0,0.0,1.0
388096.0,0.0,0.0,0.0,0.0,1.0
388100.0,0.0,0.0,0.0,1.0,0.0
388106.0,0.0,0.0,0.0,0.0,1.0
388138.0,1.0,0.0,0.0,0.0,0.0
388166.0,0.0,0.0,0.0,0.0,1.0
388173.0,0.0,0.0,0.0,0.0,1.0
388180.0,0.0,0.0,0.0,0.0,1.0
388190.0,0.0,0.0,0.0,0.0,1.0
388200.0,0.0,0.0,0.0,0.0,1.0
388225.0,0.0,0.0,0.0,0.0,1.0
388238.0,0.0,0.0,0.0,0.0,1.0
388243.0,1.0,0.0,0.0,0.0,0.0
388258.0,0.0,0.0,0.0,1.0,0.0
388279.0,0.0,0.0,0.0,0.0,1.0
388283.0,1.0,0.0,0.0,0.0,0.0
388311.0,0.0,0.0,0.0,0.0,1.0
388320.0,0.0,0.0,0.0,1.0,0.0
388359.0,0.0,0.0,0.0,0.0,1.0
388382.0,0.0,0.0,0.0,0.0,1.0
388383.0,0.0,0.0,0.0,0.0,1.0
388411.0,0.0,0.0,0.0,1.0,0.0
388445.0,0.0,0.0,0.0,0.0,1.0
388472.0,0.0,0.0,0.0,0.0,1.0
388492.0,0.0,0.0,0.0,0.0,1.0
388494.0,0.0,0.0,0.0,0.0,1.0
388496.0,1.0,0.0,0.0,0.0,0.0
388529.0,0.0,0.0,0.0,1.0,0.0
388531.0,0.0,0.0,0.0,0.0,1.0
388552.0,0.0,0.0,0.0,1.0,0.0
388604.0,0.0,0.0,0.0,0.0,1.0
388605.0,1.0,0.0,0.0,0.0,0.0
388622.0,0.0,0.0,0.0,1.0,0.0
388623.0,0.0,0.0,0.0,0.0,1.0
388633.0,0.0,0.0,0.0,1.0,0.0
388641.0,1.0,0.0,0.0,0.0,0.0
388649.0,0.0,0.0,0.0,0.0,1.0
388653.0,0.0,0.0,0.0,1.0,0.0
388658.0,1.0,0.0,0.0,0.0,0.0
388660.0,0.0,0.0,0.0,0.0,1.0
388667.0,0.0,0.0,0.0,0.0,1.0
388670.0,0.0,0.0,0.0,0.0,1.0
388672.0,0.0,0.0,0.0,1.0,0.0
388681.0,0.0,0.0,0.0,1.0,0.0
388687.0,0.0,0.0,0.0,0.0,1.0
388718.0,0.0,0.0,0.0,0.0,1.0
388726.0,0.0,0.0,0.0,0.0,1.0
388754.0,0.0,0.0,0.0,0.0,1.0
388761.0,0.0,0.0,0.0,0.0,1.0
388773.0,1.0,0.0,0.0,0.0,0.0
388777.0,0.0,0.0,0.0,0.0,1.0
388804.0,0.0,0.0,0.0,0.0,1.0
388825.0,0.0,0.0,0.0,0.0,1.0
388833.0,0.0,0.0,0.0,0.0,1.0
388846.0,0.0,0.0,0.0,0.0,1.0
388848.0,1.0,0.0,0.0,0.0,0.0
388851.0,0.0,0.0,0.0,0.0,1.0
388918.0,0.0,0.0,0.0,0.0,1.0
388961.0,0.0,0.0,0.0,0.0,1.0
388964.0,0.0,0.0,0.0,0.0,1.0
388967.0,0.0,0.0,0.0,0.0,1.0
388976.0,0.0,0.0,0.0,0.0,1.0
388978.0,0.0,0.0,0.0,0.0,1.0
388979.0,0.0,0.0,0.0,0.0,1.0
388996.0,0.0,0.0,0.0,0.0,1.0
389062.0,0.0,0.0,0.0,0.0,1.0
389067.0,1.0,0.0,0.0,0.0,0.0
389068.0,0.0,0.0,0.0,0.0,1.0
389073.0,0.0,0.0,0.0,1.0,0.0
389074.0,0.0,0.0,0.0,0.0,1.0
389077.0,0.0,0.0,0.0,0.0,1.0
389082.0,0.0,0.0,0.0,1.0,0.0
389084.0,0.0,0.0,0.0,0.0,1.0
389106.0,0.0,0.0,0.0,0.0,1.0
389149.0,0.0,0.0,0.0,0.0,1.0
389159.0,1.0,0.0,0.0,0.0,0.0
389170.0,0.0,0.0,0.0,0.0,1.0
389182.0,0.0,0.0,0.0,0.0,1.0
389194.0,0.0,0.0,0.0,0.0,1.0
389201.0,0.0,0.0,0.0,1.0,0.0
389202.0,0.0,0.0,0.0,1.0,0.0
389241.0,0.0,0.0,0.0,0.0,1.0
389248.0,0.0,0.0,0.0,0.0,1.0
389250.0,0.0,0.0,0.0,0.0,1.0
389279.0,1.0,0.0,0.0,0.0,0.0
389323.0,1.0,0.0,0.0,0.0,0.0
389365.0,0.0,0.0,0.0,0.0,1.0
389383.0,0.0,0.0,0.0,0.0,1.0
389394.0,0.0,0.0,0.0,0.0,1.0
389400.0,0.0,0.0,0.0,0.0,1.0
389420.0,0.0,0.0,0.0,0.0,1.0
389426.0,0.0,0.0,0.0,0.0,1.0
389435.0,0.0,0.0,0.0,1.0,0.0
389459.0,0.0,0.0,0.0,1.0,0.0
389463.0,0.0,0.0,0.0,1.0,0.0
389467.0,0.0,0.0,0.0,0.0,1.0
389491.0,0.0,0.0,0.0,0.0,1.0
389508.0,1.0,0.0,0.0,0.0,0.0
389525.0,0.0,0.0,0.0,0.0,1.0
389537.0,0.0,0.0,0.0,0.0,1.0
389561.0,0.0,0.0,0.0,0.0,1.0
389571.0,0.0,0.0,0.0,0.0,1.0
389573.0,0.0,0.0,0.0,0.0,1.0
389593.0,0.0,0.0,0.0,0.0,1.0
389599.0,0.0,0.0,0.0,0.0,1.0
389613.0,0.0,0.0,0.0,0.0,1.0
389626.0,0.0,0.0,0.0,0.0,1.0
389629.0,0.0,0.0,0.0,1.0,0.0
389645.0,0.0,0.0,0.0,0.0,1.0
389657.0,0.0,0.0,0.0,0.0,1.0
389661.0,0.0,0.0,0.0,0.0,1.0
389663.0,0.0,0.0,0.0,0.0,1.0
389670.0,0.0,0.0,0.0,0.0,1.0
389693.0,0.0,0.0,0.0,0.0,1.0
389703.0,0.0,0.0,0.0,0.0,1.0
389746.0,1.0,0.0,0.0,0.0,0.0
389755.0,0.0,0.0,0.0,0.0,1.0
389756.0,0.0,0.0,0.0,0.0,1.0
389773.0,0.0,0.0,0.0,0.0,1.0
389780.0,0.0,0.0,0.0,0.0,1.0
389821.0,0.0,0.0,0.0,0.0,1.0
389885.0,0.0,0.0,0.0,0.0,1.0
389899.0,0.0,0.0,0.0,0.0,1.0
389960.0,1.0,0.0,0.0,0.0,0.0
389986.0,0.0,0.0,0.0,0.0,1.0
389995.0,0.0,0.0,0.0,0.0,1.0
390000.0,1.0,0.0,0.0,0.0,0.0
390006.0,0.0,0.0,0.0,0.0,1.0
390021.0,0.0,0.0,0.0,0.0,1.0
390027.0,0.0,0.0,0.0,1.0,0.0
390042.0,0.0,0.0,0.0,0.0,1.0
390044.0,0.0,0.0,0.0,1.0,0.0
390151.0,1.0,0.0,0.0,0.0,0.0
390157.0,0.0,0.0,0.0,0.0,1.0
390165.0,0.0,0.0,0.0,0.0,1.0
390170.0,0.0,0.0,0.0,0.0,1.0
390172.0,0.0,0.0,0.0,0.0,1.0
390180.0,0.0,0.0,0.0,0.0,1.0
390182.0,0.0,0.0,0.0,0.0,1.0
390192.0,1.0,0.0,0.0,0.0,0.0
390219.0,1.0,0.0,0.0,0.0,0.0
390252.0,0.0,0.0,0.0,0.0,1.0
390259.0,0.0,0.0,0.0,0.0,1.0
390264.0,0.0,0.0,0.0,1.0,0.0
390265.0,0.0,0.0,0.0,0.0,1.0
390268.0,0.0,0.0,0.0,1.0,0.0
390271.0,1.0,0.0,0.0,0.0,0.0
390280.0,1.0,0.0,0.0,0.0,0.0
390281.0,0.0,0.0,0.0,1.0,0.0
390301.0,0.0,0.0,0.0,1.0,0.0
390307.0,0.0,0.0,0.0,1.0,0.0
390334.0,1.0,0.0,0.0,0.0,0.0
390347.0,0.0,0.0,0.0,1.0,0.0
390385.0,1.0,0.0,0.0,0.0,0.0
390386.0,0.0,0.0,0.0,0.0,1.0
390397.0,0.0,0.0,0.0,1.0,0.0
390400.0,0.0,0.0,0.0,0.0,1.0
390403.0,0.0,0.0,0.0,0.0,1.0
390409.0,0.0,0.0,0.0,0.0,1.0
390414.0,1.0,0.0,0.0,0.0,0.0
390420.0,0.0,0.0,0.0,0.0,1.0
390429.0,0.0,0.0,0.0,1.0,0.0
390435.0,0.0,0.0,0.0,0.0,1.0
390458.0,0.0,0.0,0.0,0.0,1.0
390460.0,1.0,0.0,0.0,0.0,0.0
390478.0,0.0,0.0,0.0,0.0,1.0
390479.0,0.0,0.0,0.0,1.0,0.0
390487.0,0.0,0.0,0.0,0.0,1.0
390514.0,0.0,0.0,0.0,0.0,1.0
390524.0,0.0,0.0,0.0,0.0,1.0
390525.0,0.0,0.0,0.0,0.0,1.0
390559.0,0.0,0.0,0.0,1.0,0.0
390562.0,0.0,0.0,0.0,0.0,1.0
390584.0,0.0,0.0,0.0,0.0,1.0
390593.0,0.0,0.0,0.0,0.0,1.0
390598.0,0.0,0.0,0.0,1.0,0.0
390603.0,0.0,0.0,0.0,1.0,0.0
390609.0,0.0,0.0,0.0,0.0,1.0
390620.0,0.0,0.0,0.0,0.0,1.0
390630.0,0.0,0.0,0.0,0.0,1.0
390647.0,0.0,0.0,0.0,1.0,0.0
390657.0,0.0,0.0,0.0,0.0,1.0
390696.0,0.0,0.0,0.0,0.0,1.0
390707.0,0.0,0.0,0.0,0.0,1.0
390755.0,0.0,0.0,0.0,0.0,1.0
390756.0,1.0,0.0,0.0,0.0,0.0
390760.0,0.0,0.0,0.0,0.0,1.0
390762.0,1.0,0.0,0.0,0.0,0.0
390778.0,0.0,0.0,0.0,0.0,1.0
390781.0,1.0,0.0,0.0,0.0,0.0
390795.0,0.0,0.0,0.0,0.0,1.0
390798.0,0.0,0.0,0.0,1.0,0.0
390827.0,0.0,0.0,0.0,0.0,1.0
390835.0,0.0,0.0,0.0,1.0,0.0
390853.0,0.0,0.0,0.0,0.0,1.0
390857.0,1.0,0.0,0.0,0.0,0.0
390865.0,0.0,0.0,0.0,0.0,1.0
390874.0,0.0,0.0,0.0,0.0,1.0
390894.0,0.0,0.0,0.0,0.0,1.0
390910.0,0.0,0.0,0.0,0.0,1.0
390918.0,0.0,0.0,0.0,0.0,1.0
390930.0,0.0,0.0,0.0,0.0,1.0
390988.0,0.0,0.0,0.0,1.0,0.0
390996.0,0.0,0.0,0.0,0.0,1.0
391003.0,0.0,0.0,0.0,0.0,1.0
391006.0,1.0,0.0,0.0,0.0,0.0
391019.0,0.0,0.0,0.0,1.0,0.0
391040.0,0.0,0.0,0.0,0.0,1.0
391048.0,0.0,0.0,0.0,0.0,1.0
391069.0,0.0,0.0,0.0,0.0,1.0
391078.0,0.0,0.0,0.0,0.0,1.0
391094.0,1.0,0.0,0.0,0.0,0.0
391109.0,0.0,0.0,0.0,0.0,1.0
391125.0,0.0,0.0,0.0,1.0,0.0
391138.0,0.0,0.0,0.0,1.0,0.0
391155.0,1.0,0.0,0.0,0.0,0.0
391165.0,0.0,0.0,0.0,1.0,0.0
391173.0,0.0,0.0,0.0,0.0,1.0
391193.0,0.0,0.0,0.0,0.0,1.0
391212.0,0.0,0.0,0.0,0.0,1.0
391217.0,1.0,0.0,0.0,0.0,0.0
391222.0,0.0,0.0,0.0,0.0,1.0
391232.0,0.0,0.0,0.0,0.0,1.0
391261.0,0.0,0.0,0.0,1.0,0.0
391334.0,1.0,0.0,0.0,0.0,0.0
391340.0,0.0,0.0,0.0,1.0,0.0
391343.0,0.0,0.0,0.0,0.0,1.0
391351.0,0.0,0.0,0.0,0.0,1.0
391356.0,0.0,0.0,0.0,0.0,1.0
391361.0,0.0,0.0,0.0,0.0,1.0
391362.0,0.0,0.0,0.0,0.0,1.0
391375.0,0.0,0.0,0.0,0.0,1.0
391379.0,0.0,0.0,0.0,1.0,0.0
391392.0,0.0,0.0,0.0,0.0,1.0
391398.0,0.0,0.0,0.0,1.0,0.0
391411.0,0.0,0.0,0.0,0.0,1.0
391427.0,0.0,0.0,0.0,1.0,0.0
391454.0,0.0,0.0,0.0,1.0,0.0
391484.0,0.0,0.0,0.0,0.0,1.0
391505.0,1.0,0.0,0.0,0.0,0.0
391508.0,0.0,0.0,0.0,1.0,0.0
391520.0,0.0,0.0,0.0,0.0,1.0
391546.0,0.0,0.0,0.0,0.0,1.0
391549.0,1.0,0.0,0.0,0.0,0.0
391561.0,0.0,0.0,0.0,1.0,0.0
391564.0,0.0,0.0,0.0,0.0,1.0
391570.0,0.0,0.0,0.0,0.0,1.0
391583.0,0.0,0.0,0.0,0.0,1.0
391604.0,0.0,0.0,0.0,0.0,1.0
391618.0,0.0,0.0,0.0,0.0,1.0
391653.0,0.0,0.0,0.0,0.0,1.0
391657.0,0.0,0.0,0.0,0.0,1.0
391658.0,0.0,0.0,0.0,0.0,1.0
391659.0,1.0,0.0,0.0,0.0,0.0
391670.0,0.0,0.0,0.0,0.0,1.0
391692.0,0.0,0.0,0.0,0.0,1.0
391697.0,1.0,0.0,0.0,0.0,0.0
391706.0,0.0,0.0,0.0,1.0,0.0
391732.0,0.0,0.0,0.0,0.0,1.0
391740.0,0.0,0.0,0.0,0.0,1.0
391750.0,1.0,0.0,0.0,0.0,0.0
391752.0,0.0,0.0,0.0,0.0,1.0
391756.0,0.0,0.0,0.0,0.0,1.0
391782.0,0.0,0.0,0.0,0.0,1.0
391834.0,0.0,0.0,0.0,0.0,1.0
391843.0,0.0,0.0,0.0,0.0,1.0
391848.0,0.0,0.0,0.0,0.0,1.0
391856.0,0.0,0.0,0.0,0.0,1.0
391857.0,0.0,0.0,0.0,0.0,1.0
391890.0,0.0,0.0,0.0,0.0,1.0
391894.0,0.0,0.0,0.0,1.0,0.0
391898.0,0.0,0.0,0.0,0.0,1.0
391924.0,1.0,0.0,0.0,0.0,0.0
391927.0,0.0,0.0,0.0,0.0,1.0
391940.0,0.0,0.0,0.0,0.0,1.0
391974.0,0.0,0.0,0.0,0.0,1.0
391978.0,0.0,0.0,0.0,0.0,1.0
391983.0,0.0,0.0,0.0,0.0,1.0
392007.0,0.0,0.0,0.0,0.0,1.0
392019.0,0.0,0.0,0.0,0.0,1.0
392030.0,0.0,0.0,0.0,0.0,1.0
392035.0,0.0,0.0,0.0,0.0,1.0
392065.0,0.0,0.0,0.0,1.0,0.0
392088.0,0.0,0.0,0.0,1.0,0.0
392093.0,0.0,0.0,0.0,0.0,1.0
392096.0,0.0,0.0,0.0,0.0,1.0
392112.0,0.0,0.0,0.0,1.0,0.0
392118.0,0.0,0.0,0.0,0.0,1.0
392123.0,0.0,0.0,0.0,0.0,1.0
392135.0,0.0,0.0,0.0,0.0,1.0
392148.0,0.0,0.0,0.0,0.0,1.0
392153.0,0.0,0.0,0.0,0.0,1.0
392165.0,0.0,0.0,0.0,1.0,0.0
392174.0,0.0,0.0,0.0,1.0,0.0
392196.0,0.0,0.0,0.0,0.0,1.0
392216.0,0.0,0.0,0.0,0.0,1.0
392221.0,0.0,0.0,0.0,1.0,0.0
392237.0,0.0,0.0,0.0,0.0,1.0
392241.0,0.0,0.0,0.0,0.0,1.0
392248.0,0.0,0.0,0.0,0.0,1.0
392253.0,0.0,0.0,0.0,0.0,1.0
392265.0,0.0,0.0,0.0,0.0,1.0
392284.0,0.0,0.0,0.0,0.0,1.0
392338.0,0.0,0.0,0.0,0.0,1.0
392386.0,0.0,0.0,0.0,1.0,0.0
392456.0,0.0,0.0,0.0,0.0,1.0
392477.0,0.0,0.0,0.0,1.0,0.0
392498.0,0.0,0.0,0.0,1.0,0.0
392501.0,1.0,0.0,0.0,0.0,0.0
392502.0,0.0,0.0,0.0,1.0,0.0
392522.0,0.0,0.0,0.0,0.0,1.0
392527.0,0.0,0.0,0.0,0.0,1.0
392537.0,0.0,0.0,0.0,1.0,0.0
392544.0,1.0,0.0,0.0,0.0,0.0
392554.0,0.0,0.0,0.0,0.0,1.0
392572.0,1.0,0.0,0.0,0.0,0.0
392580.0,0.0,0.0,0.0,0.0,1.0
392617.0,0.0,0.0,0.0,1.0,0.0
392619.0,0.0,0.0,0.0,0.0,1.0
392621.0,0.0,0.0,0.0,0.0,1.0
392631.0,0.0,0.0,0.0,1.0,0.0
392646.0,1.0,0.0,0.0,0.0,0.0
392654.0,0.0,0.0,0.0,0.0,1.0
392657.0,0.0,0.0,0.0,0.0,1.0
392690.0,0.0,0.0,0.0,0.0,1.0
392692.0,0.0,0.0,0.0,0.0,1.0
392698.0,0.0,0.0,0.0,0.0,1.0
392700.0,0.0,0.0,0.0,0.0,1.0
392706.0,0.0,0.0,0.0,0.0,1.0
392723.0,0.0,0.0,0.0,0.0,1.0
392734.0,0.0,0.0,0.0,0.0,1.0
392766.0,0.0,0.0,0.0,0.0,1.0
392769.0,0.0,0.0,0.0,0.0,1.0
392772.0,0.0,0.0,0.0,0.0,1.0
392809.0,0.0,0.0,0.0,0.0,1.0
392818.0,1.0,0.0,0.0,0.0,0.0
392829.0,1.0,0.0,0.0,0.0,0.0
392831.0,0.0,0.0,0.0,0.0,1.0
392834.0,0.0,0.0,0.0,0.0,1.0
392859.0,0.0,0.0,0.0,1.0,0.0
392875.0,0.0,0.0,0.0,1.0,0.0
392878.0,0.0,0.0,0.0,0.0,1.0
392881.0,0.0,0.0,0.0,0.0,1.0
392884.0,0.0,0.0,0.0,0.0,1.0
392887.0,1.0,0.0,0.0,0.0,0.0
392906.0,0.0,0.0,0.0,1.0,0.0
392909.0,0.0,0.0,0.0,0.0,1.0
392923.0,0.0,0.0,0.0,0.0,1.0
392936.0,1.0,0.0,0.0,0.0,0.0
392938.0,0.0,0.0,0.0,0.0,1.0
392939.0,0.0,0.0,0.0,0.0,1.0
392948.0,1.0,0.0,0.0,0.0,0.0
392999.0,0.0,0.0,0.0,0.0,1.0
393009.0,0.0,0.0,0.0,0.0,1.0
393022.0,0.0,0.0,0.0,0.0,1.0
393043.0,0.0,0.0,0.0,0.0,1.0
393047.0,0.0,0.0,0.0,0.0,1.0
393048.0,0.0,0.0,0.0,0.0,1.0
393054.0,0.0,0.0,0.0,0.0,1.0
393086.0,0.0,0.0,0.0,1.0,0.0
393089.0,0.0,0.0,0.0,1.0,0.0
393091.0,0.0,0.0,0.0,0.0,1.0
393125.0,0.0,0.0,0.0,0.0,1.0
393128.0,0.0,0.0,0.0,0.0,1.0
393141.0,0.0,0.0,0.0,0.0,1.0
393160.0,0.0,0.0,0.0,0.0,1.0
393172.0,1.0,0.0,0.0,0.0,0.0
393177.0,0.0,0.0,0.0,0.0,1.0
393186.0,0.0,0.0,0.0,1.0,0.0
393197.0,1.0,0.0,0.0,0.0,0.0
393212.0,0.0,0.0,0.0,1.0,0.0
393219.0,0.0,0.0,0.0,1.0,0.0
393238.0,0.0,0.0,0.0,0.0,1.0
393241.0,1.0,0.0,0.0,0.0,0.0
393250.0,0.0,0.0,0.0,0.0,1.0
393260.0,0.0,0.0,0.0,0.0,1.0
393261.0,0.0,0.0,0.0,1.0,0.0
393268.0,0.0,0.0,0.0,0.0,1.0
393270.0,0.0,0.0,0.0,0.0,1.0
393291.0,0.0,0.0,0.0,0.0,1.0
393301.0,0.0,0.0,0.0,0.0,1.0
393312.0,0.0,0.0,0.0,0.0,1.0
393314.0,0.0,0.0,0.0,1.0,0.0
393341.0,0.0,0.0,0.0,0.0,1.0
393361.0,0.0,0.0,0.0,0.0,1.0
393378.0,0.0,0.0,0.0,0.0,1.0
393393.0,0.0,0.0,0.0,1.0,0.0
393400.0,0.0,0.0,0.0,0.0,1.0
393404.0,0.0,0.0,0.0,0.0,1.0
393405.0,0.0,0.0,0.0,0.0,1.0
393444.0,0.0,0.0,0.0,0.0,1.0
393466.0,0.0,0.0,0.0,1.0,0.0
393471.0,0.0,0.0,0.0,1.0,0.0
393486.0,0.0,0.0,0.0,0.0,1.0
393487.0,0.0,0.0,0.0,0.0,1.0
393496.0,0.0,0.0,0.0,1.0,0.0
393519.0,0.0,0.0,0.0,0.0,1.0
393528.0,1.0,0.0,0.0,0.0,0.0
393539.0,0.0,0.0,0.0,0.0,1.0
393556.0,0.0,0.0,0.0,0.0,1.0
393568.0,0.0,0.0,0.0,0.0,1.0
393584.0,0.0,0.0,0.0,0.0,1.0
393587.0,0.0,0.0,0.0,0.0,1.0
